CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
haidian,2,1,78.79,high,1,0,6.3206,116.2923474,39.93329556,恩济庄96号院,定慧寺
haidian,2,1,73.4,high,1,0,6.1308,116.2923474,39.93329556,恩济庄96号院,定慧寺
haidian,3,2,167,middle,1,0,4.4911,116.2932993,39.93330981,恩济庄缘,定慧寺
haidian,1,1,41.7,high,1,0,6.2351,116.3719554,40.00496276,二里庄北里,二里庄
haidian,3,1,70.6,high,1,1,7.7904,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,70.6,middle,1,1,7.7621,116.3739145,40.00169854,二里庄小区,二里庄
haidian,1,1,41.5,high,1,1,7.735,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,70.6,middle,1,1,7.578,116.3739145,40.00169854,二里庄小区,二里庄
haidian,1,1,42.7,high,1,1,7.4942,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,71,middle,1,1,7.4648,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,70.6,middle,1,1,7.3655,116.3739145,40.00169854,二里庄小区,二里庄
haidian,2,1,65.9,middle,1,1,7.3597,116.3739145,40.00169854,二里庄小区,二里庄
haidian,2,1,56,high,1,1,7.2322,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,76.8,high,1,1,7.1615,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,71.6,middle,1,1,7.123,116.3739145,40.00169854,二里庄小区,二里庄
haidian,1,1,49.92,middle,1,1,7.0113,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,70.6,high,1,1,6.9406,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,77.88,middle,1,1,6.9338,116.3739145,40.00169854,二里庄小区,二里庄
haidian,2,1,62,high,1,1,6.8871,116.3739145,40.00169854,二里庄小区,二里庄
haidian,2,1,62.4,high,1,1,6.7308,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,85,low,1,1,6.4706,116.3739145,40.00169854,二里庄小区,二里庄
haidian,1,1,50.08,low,1,1,6.29,116.3739145,40.00169854,二里庄小区,二里庄
haidian,3,1,77.88,low,1,1,6.1634,116.3739145,40.00169854,二里庄小区,二里庄
xicheng,1,1,43.5,low,1,1,14.8966,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,60.9,high,1,1,13.4647,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,60.9,middle,1,1,13.4647,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,65.5,middle,1,1,13.4352,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,65.3,low,1,1,13.17,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,65.5,low,1,1,12.9771,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,65.5,high,1,1,12.9771,116.3731092,39.91908403,二龙路,金融街
xicheng,2,1,65.3,middle,1,1,12.7872,116.3731092,39.91908403,二龙路,金融街
xicheng,3,1,82,low,1,1,9.7561,116.3529319,39.9177456,二七剧场路,月坛
xicheng,3,1,82,middle,1,1,9,116.3529319,39.9177456,二七剧场路,月坛
xicheng,3,1,128.2,low,1,1,8.9704,116.3529319,39.9177456,二七剧场路,月坛
xicheng,3,1,74.6,middle,1,1,8.5121,116.3529319,39.9177456,二七剧场路,月坛
xicheng,3,1,82,middle,1,1,8.4147,116.3529319,39.9177456,二七剧场路,月坛
haidian,3,0,56.9,middle,1,1,7.0124,116.4596527,39.92834651,二轻局宿舍,牡丹园
haidian,2,1,53.75,middle,0,0,5.3954,116.3449441,40.04410701,二十中家属院,安宁庄
chaoyang,2,0,58.53,high,1,0,3.2292,116.5155858,39.87298526,垡头西里二区,垡头
chaoyang,2,1,56.1,low,1,0,3.6542,116.5172771,39.87261198,垡头西里一区,垡头
dongcheng,1,1,43.06,high,1,0,8.3605,116.4338462,39.89196275,法华南里,崇文门
dongcheng,1,0,44.46,high,1,0,8.2322,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,58,middle,1,1,7.8449,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,80,middle,1,1,7.75,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,80,middle,1,1,7.5,116.4338462,39.89196275,法华南里,崇文门
dongcheng,1,0,47.56,middle,1,1,7.4643,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,0,57.27,middle,1,1,7.456,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,58.24,high,1,1,7.2116,116.4338462,39.89196275,法华南里,崇文门
dongcheng,1,1,46,middle,1,1,7.174,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,59,high,1,1,7.1187,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,80.4,high,1,1,7.0896,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,114,low,1,0,7.0176,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,2,114,high,1,0,7,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,109,high,1,0,6.9725,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,110.54,high,1,0,6.6945,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,75,high,1,1,6.6667,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,2,105,high,1,1,6.4953,116.4338462,39.89196275,法华南里,崇文门
dongcheng,3,1,98,high,1,0,6.4286,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,75,high,1,1,6.4,116.4338462,39.89196275,法华南里,崇文门
dongcheng,4,2,226,low,1,0,6.239,116.4338462,39.89196275,法华南里,崇文门
dongcheng,5,2,225,high,1,0,6,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,69,basement ,1,1,3.7682,116.4338462,39.89196275,法华南里,崇文门
dongcheng,2,1,67.97,basement ,1,0,3.6046,116.4338462,39.89196275,法华南里,崇文门
xicheng,2,1,92.39,low,1,0,6.7107,116.3751418,39.89127939,法源寺西里小区,牛街
xicheng,3,2,130,middle,1,0,6.1539,116.3751418,39.89127939,法源寺西里小区,牛街
xicheng,3,1,135,low,1,0,6,116.3751418,39.89127939,法源寺西里小区,牛街
xicheng,2,1,60,high,1,0,6,116.3751418,39.89127939,法源寺西里小区,牛街
fengtai,1,1,68,low,1,0,4.4118,116.319688,39.85462546,樊家村甲14号院,玉泉营
chaoyang,3,2,178.47,low,0,0,7.5643,116.5041799,39.94320995,泛海国际碧海园,朝阳公园
chaoyang,2,2,152.87,high,0,0,7.1957,116.5041799,39.94320995,泛海国际碧海园,朝阳公园
chaoyang,3,2,184.28,high,0,0,7.0545,116.5041799,39.94320995,泛海国际碧海园,朝阳公园
chaoyang,4,2,297,low,0,0,7.6095,116.5028231,39.94576401,泛海国际澜海园,朝阳公园
chaoyang,2,2,146.44,low,0,0,7.8531,116.5053395,39.94333026,泛海国际香海园,朝阳公园
chaoyang,4,2,255.29,high,0,0,7.8343,116.5030667,39.94488292,泛海国际樱海园,朝阳公园
chaoyang,2,2,91,low,0,0,5.055,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,79.35,middle,0,0,5.0158,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,79.35,low,0,0,4.915,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,88.13,high,0,0,4.8792,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,3,2,130.24,high,0,0,4.8757,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,2,79.35,low,0,0,4.852,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,79.35,low,0,0,4.852,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,88.73,high,0,0,4.7335,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,2,98.89,low,0,0,4.7225,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,2,100,low,0,0,4.68,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,80.23,high,0,0,4.6741,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,80.45,high,0,0,4.6613,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,2,80.45,high,0,0,4.6613,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,80.34,low,0,0,4.6055,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,2,1,80.34,high,0,0,4.3565,116.5135164,39.96629297,梵谷水郡,酒仙桥
chaoyang,3,2,115,low,0,0,4.3479,116.5135164,39.96629297,梵谷水郡,酒仙桥
fengtai,3,2,160,high,1,0,4.375,116.4443258,39.86290397,方安苑,宋家庄
fengtai,3,2,146.65,middle,1,0,3.8187,116.4443258,39.86290397,方安苑,宋家庄
fengtai,2,1,121,middle,1,0,3.5538,116.4443258,39.86290397,方安苑,宋家庄
fengtai,2,1,92.36,high,1,0,3.7896,116.4489041,39.85921423,方宝苑,成寿寺
chaoyang,2,1,89.36,middle,1,0,5.7073,116.4555612,39.88416951,方丹苑,潘家园
chaoyang,3,1,102.16,low,1,0,5.5306,116.4555612,39.88416951,方丹苑,潘家园
chaoyang,1,1,58.93,low,1,0,5.4302,116.4555612,39.88416951,方丹苑,潘家园
fengtai,2,1,104.78,high,1,0,3.6267,116.4313999,39.85841579,方南家园二期,刘家窑
fengtai,3,1,135,low,1,0,3.0741,116.4313999,39.85841579,方南家园二期,刘家窑
fengtai,2,1,85,middle,1,0,3.7648,116.4313999,39.85841579,方南家园一期,刘家窑
fengtai,2,0,54.7,middle,1,0,3.6564,116.4313999,39.85841579,方南家园一期,刘家窑
fengtai,2,1,76.73,low,1,0,3.3886,116.4313999,39.85841579,方南家园一期,刘家窑
fengtai,4,3,149.3,high,1,0,3.0141,116.4313999,39.85841579,方南家园一期,刘家窑
fengtai,4,3,149,high,1,0,2.7383,116.4313999,39.85841579,方南家园一期,刘家窑
chaoyang,2,1,88.12,middle,0,1,5.7876,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,3,1,116.98,low,0,1,5.3001,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,2,2,89.6,low,0,1,5.0224,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,3,2,143.36,low,0,1,4.8829,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,4,2,182,high,0,1,4.5055,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,4,2,164.55,middle,0,1,4.4242,116.4721088,39.98452137,方舟苑二期,望京
chaoyang,2,2,109.9,middle,0,1,5.6415,116.4721088,39.98452137,方舟苑三期,望京
chaoyang,2,2,105.1,high,0,1,5.5186,116.4721088,39.98452137,方舟苑三期,望京
chaoyang,2,2,90.29,middle,0,1,5.4824,116.4721088,39.98452137,方舟苑三期,望京
chaoyang,2,1,74.7,middle,0,1,5.5154,116.4721088,39.98452137,方舟苑一期,望京
chaoyang,3,1,119.33,high,0,1,4.5672,116.4721088,39.98452137,方舟苑一期,望京
fengtai,3,2,148,high,1,0,8.7838,116.4512394,39.86582338,方庄6号,方庄
fengtai,4,3,102,high,1,0,6.6667,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,147.14,high,1,0,5.9943,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,151,middle,1,0,5.9603,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,147,high,1,0,5.6463,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,149.65,middle,1,0,5.5998,116.4512394,39.86582338,方庄6号,方庄
fengtai,1,1,71.47,high,1,0,5.5968,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,148.05,middle,1,0,5.5387,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,121.13,middle,1,0,5.4487,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,115.68,low,1,0,5.3597,116.4512394,39.86582338,方庄6号,方庄
fengtai,2,1,101.94,low,1,0,5.1011,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,116.43,low,1,0,5.0503,116.4512394,39.86582338,方庄6号,方庄
fengtai,3,2,164.76,high,1,0,4.977,116.4512394,39.86582338,方庄6号,方庄
fengtai,2,1,101.31,high,1,0,4.738,116.4512394,39.86582338,方庄6号,方庄
chaoyang,2,1,49.29,high,1,0,7.7095,116.4524918,39.92589671,芳草地西街,朝阳门外
fengtai,1,1,46.06,middle,1,0,5.3192,116.4377837,39.87430156,芳城园二区,方庄
fengtai,1,1,55.45,low,1,0,5.23,116.4377837,39.87430156,芳城园二区,方庄
fengtai,3,1,81.3,middle,1,0,5.1661,116.4377837,39.87430156,芳城园二区,方庄
fengtai,1,1,62.6,low,1,0,4.7125,116.4377837,39.87430156,芳城园二区,方庄
fengtai,2,1,71.85,middle,1,0,4.593,116.4377837,39.87430156,芳城园二区,方庄
fengtai,1,1,47,middle,1,0,4.9362,116.441942,39.8729192,芳城园三区,方庄
fengtai,2,1,63.33,middle,1,0,4.895,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,2,139,high,1,0,4.6763,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,2,139,middle,1,0,4.6763,116.441942,39.8729192,芳城园三区,方庄
fengtai,2,1,84.43,high,1,0,4.6193,116.441942,39.8729192,芳城园三区,方庄
fengtai,2,1,74.29,middle,1,0,4.5767,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,1,73.8,high,1,0,4.2006,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,1,87.93,low,1,1,4.1511,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,2,153,high,1,0,3.7909,116.441942,39.8729192,芳城园三区,方庄
fengtai,4,2,187.94,middle,1,0,3.565,116.441942,39.8729192,芳城园三区,方庄
fengtai,3,2,153,middle,1,0,3.4641,116.441942,39.8729192,芳城园三区,方庄
fengtai,2,1,95,low,1,0,5.2632,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,96,middle,1,0,5.1042,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,60,low,1,0,5,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,131.61,middle,1,0,4.9389,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,66.3,high,1,0,4.8266,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,95,low,1,0,4.7369,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,2,95,middle,1,0,4.7369,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,middle,1,0,4.7143,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,91.31,low,1,0,4.7093,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,2,91.31,low,1,0,4.7093,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,2,97,high,1,0,4.6392,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,90.58,middle,1,0,4.6368,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,2,97.1,low,1,0,4.6344,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,91,low,1,0,4.6154,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,95,high,1,0,4.579,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,middle,1,0,4.5715,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,low,1,0,4.5715,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,high,1,0,4.5715,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,68,middle,1,0,4.5589,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,91.23,high,1,0,4.549,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,79.94,middle,1,0,4.5034,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,91.5,low,1,0,4.5028,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,100,low,1,0,4.5,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,100,middle,1,0,4.5,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,63.8,middle,1,0,4.4671,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,97.51,middle,1,0,4.4611,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,63,low,1,0,4.4445,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,middle,1,0,4.4286,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,95,low,1,0,4.4211,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,63.36,middle,1,0,4.4192,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,117.7,low,1,0,4.4181,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,96,middle,1,0,4.375,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,66.7,middle,1,0,4.2879,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,low,1,0,4.2858,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,95.8,low,1,0,4.2276,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,75.7,low,1,0,4.2273,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,middle,1,0,4.2143,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,100,middle,1,0,4.2,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,2,120,middle,1,0,4.1667,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,65.1,low,1,0,4.1475,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,2,121,middle,1,0,4.1323,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,94.65,high,1,0,4.1205,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,97,middle,1,0,4.0207,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,2,120,middle,1,0,4,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,70,low,1,0,4,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,104,high,1,0,3.9904,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,78,high,1,0,3.9744,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,1,122,high,1,0,3.9345,116.4394068,39.87531426,芳城园一区,方庄
fengtai,4,1,123.4,low,1,0,3.9304,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,56.07,low,1,0,3.7454,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,1,55.98,middle,1,0,3.7157,116.4394068,39.87531426,芳城园一区,方庄
fengtai,3,2,176.46,middle,1,0,3.0602,116.4394068,39.87531426,芳城园一区,方庄
fengtai,2,2,124.52,middle,1,0,5.0193,116.4352007,39.8755605,芳古园二区,方庄
fengtai,2,2,124.52,high,1,0,4.9792,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,1,170,high,1,0,4.8824,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,2,170,middle,1,0,4.8236,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,2,171,middle,1,0,4.5615,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,1,171,high,1,0,4.386,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,2,170,low,1,0,4.1177,116.4352007,39.8755605,芳古园二区,方庄
fengtai,4,2,170,middle,1,0,4.1177,116.4352007,39.8755605,芳古园二区,方庄
fengtai,2,1,53,low,1,0,5.6604,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,56,middle,1,0,5.2679,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,57.29,low,1,0,5.2366,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,56.3,high,1,0,5.151,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,75,high,1,0,5.1334,116.4315885,39.87393515,芳古园一区,方庄
fengtai,3,1,87.28,middle,1,0,4.984,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,82.7,middle,1,0,4.9577,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,62.6,high,1,0,4.9521,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,63,middle,1,0,4.9207,116.4315885,39.87393515,芳古园一区,方庄
fengtai,1,1,34.95,high,1,0,4.8641,116.4315885,39.87393515,芳古园一区,方庄
fengtai,3,1,88.7,middle,1,0,4.7915,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,94.38,middle,1,0,4.768,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,84.91,low,1,0,4.5931,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,82.89,low,1,0,4.4035,116.4315885,39.87393515,芳古园一区,方庄
fengtai,2,1,58.8,high,1,0,4.3708,116.4315885,39.87393515,芳古园一区,方庄
fengtai,3,1,83.78,low,1,0,4.0583,116.4315885,39.87393515,芳古园一区,方庄
fengtai,3,1,77.16,middle,1,0,3.8233,116.4315885,39.87393515,芳古园一区,方庄
fengtai,3,3,172.09,low,1,0,3.3123,116.4315885,39.87393515,芳古园一区,方庄
dongcheng,2,1,76.69,middle,1,1,9.1277,116.4345818,39.9264385,芳嘉园胡同,朝阳门内
dongcheng,2,1,79.45,high,1,1,8.9994,116.4345818,39.9264385,芳嘉园胡同,朝阳门内
dongcheng,3,1,90.52,middle,1,1,8.7274,116.4345818,39.9264385,芳嘉园胡同,朝阳门内
dongcheng,1,1,55.98,low,1,1,8.3959,116.4345818,39.9264385,芳嘉园胡同,朝阳门内
dongcheng,2,1,76,high,1,1,7.8948,116.4345818,39.9264385,芳嘉园胡同,朝阳门内
chaoyang,3,2,132.4,high,1,0,4.6828,116.4512315,39.87234427,芳林苑,方庄
chaoyang,3,1,148.31,low,1,0,4.4502,116.4512315,39.87234427,芳林苑,方庄
chaoyang,2,2,111.27,middle,1,0,3.9184,116.4512315,39.87234427,芳林苑,方庄
haidian,3,2,132.46,middle,1,0,6.6813,116.3804456,40.03861736,芳清园,清河
haidian,3,2,132,low,1,0,6.0607,116.3804456,40.03861736,芳清园,清河
haidian,3,2,115.29,high,0,0,5.985,116.3804456,40.03861736,芳清园,清河
haidian,3,2,132.82,middle,1,0,5.7597,116.3804456,40.03861736,芳清园,清河
haidian,3,2,128.58,low,1,0,5.5608,116.3804456,40.03861736,芳清园,清河
haidian,1,1,76.77,high,1,0,4.8196,116.3804456,40.03861736,芳清园,清河
fengtai,2,2,113.57,middle,1,0,4.1385,116.4306596,39.86447019,芳群公寓,方庄
fengtai,3,2,147.18,middle,1,0,4.0767,116.4306596,39.86447019,芳群公寓,方庄
fengtai,2,2,126,high,1,0,3.9683,116.4306596,39.86447019,芳群公寓,方庄
fengtai,2,2,126.71,middle,1,0,3.7093,116.4306596,39.86447019,芳群公寓,方庄
fengtai,2,2,127.64,middle,1,0,3.6509,116.4306596,39.86447019,芳群公寓,方庄
fengtai,2,1,124.63,high,1,0,3.6107,116.4306596,39.86447019,芳群公寓,方庄
fengtai,3,1,147.5,low,1,0,2.9492,116.4306596,39.86447019,芳群公寓,方庄
fengtai,2,1,123.67,low,1,0,2.8706,116.4306596,39.86447019,芳群公寓,方庄
fengtai,3,1,66.52,low,1,0,6.4643,116.4347974,39.87023749,芳群园二区,方庄
fengtai,2,1,56,low,1,0,6.2143,116.4347974,39.87023749,芳群园二区,方庄
fengtai,2,1,58,low,1,0,6.0345,116.4347974,39.87023749,芳群园二区,方庄
fengtai,1,1,41.21,high,1,0,5.4599,116.4347974,39.87023749,芳群园二区,方庄
fengtai,1,0,43.26,middle,1,0,5.0856,116.4347974,39.87023749,芳群园二区,方庄
fengtai,3,1,83,high,1,0,5,116.4347974,39.87023749,芳群园二区,方庄
fengtai,1,1,44.4,high,1,0,4.955,116.4347974,39.87023749,芳群园二区,方庄
